mbr_id,sid,row_dt,stg_cd,qst_no,qst_cd,text_cn,qst_cn,qst_cransr,qst_cransr_yn,qst_expl_scond
MPID0222100025417,mathpd28751603602226693,2021-08-12,E18_0_2,2,E18010007c,다음을 계산하세요.,3 \times 7 = \boxed{\phantom{21}},21,Y,3900
MPID0225100025733,mathpd29617912173024733,2021-08-22,E18_0_2,8,E18010007c,다음을 계산하세요.,3 \times 7 = \boxed{\phantom{21}},21,Y,6200
MPID0330100033152,mathpd27641746682810233,2021-07-30,E18_0_2,6,E18010007c,다음을 계산하세요.,3 \times 7 = \boxed{\phantom{21}},21,Y,5500
MPID0629110045635,mathpd28585977117345530,2021-08-10,E18_0_2,30,E18010007c,다음을 계산하세요.,3 \times 7 = \boxed{\phantom{21}},21,Y,5500
MPID0629110045635,mathpd28847906851860750,2021-08-13,E18_0_2,4,E18010007c,다음을 계산하세요.,3 \times 7 = \boxed{\phantom{21}},21,Y,6600
MPID0120060009320,mathpd28564516512541020,2021-08-10,E19_0_1,9,E18010007d,다음을 계산하세요.,3 \times 7 = \boxed{\phantom{21}},21,Y,2000
MPID0129050016615,mathpd28569360817283999,2021-08-10,E19_0_1,4,E18010007d,다음을 계산하세요.,3 \times 7 = \boxed{\phantom{21}},21,Y,3600
MPID0713100047089,mathpd26948811101739863,2021-07-22,E19_0_1,31,E18010007d,다음을 계산하세요.,3 \times 7 = \boxed{\phantom{21}},21,Y,4300
MPID0727100048264,mathpd27627574481963893,2021-07-30,E19_0_1,9,E18010007d,다음을 계산하세요.,3 \times 7 = \boxed{\phantom{21}},21,Y,2200
MPID0120060009320,mathpd28306661365147556,2021-08-07,E19_0_2,8,E18010007e,다음을 계산하세요.,3 \times 7 = \boxed{\phantom{21}},21,Y,3500
MPID0120060011959,mathpd26863960196451795,2021-07-21,E19_0_2,1,E18010007e,다음을 계산하세요.,3 \times 7 = \boxed{\phantom{21}},21,Y,3000
MPID0204130020792,mathpd29264072805652376,2021-08-18,E19_0_2,6,E18010007e,다음을 계산하세요.,3 \times 7 = \boxed{\phantom{21}},21,Y,3400
MPID0225100025733,mathpd29678773952357482,2021-08-23,E19_0_2,4,E18010007e,다음을 계산하세요.,3 \times 7 = \boxed{\phantom{21}},21,Y,3600
MPID0120060011959,mathpd27790323962474573,2021-08-01,E20_0_1,4,E18010007f,다음을 계산하세요.,3 \times 7 = \boxed{\phantom{21}},21,Y,7000
MPID0126030014090,mathpd29266529755172909,2021-08-18,E20_0_1,9,E18010007f,다음을 계산하세요.,3 \times 7 = \boxed{\phantom{21}},21,Y,2700
MPID0126030014090,mathpd29266742207540151,2021-08-18,E20_0_2,10,E18010007g,다음을 계산하세요.,3 \times 7 = \boxed{\phantom{21}},21,Y,2800
MPID0119040005879,mathpd31519816824610164,2021-09-13,E18_0_1,11,E18010008,다음을 계산하세요.,3 \times 8 = \boxed{\phantom{24}},24,Y,9400
MPID0120050010343,mathpd27391223770556017,2021-07-27,E18_0_1,9,E18010008,다음을 계산하세요.,3 \times 8 = \boxed{\phantom{24}},24,N,4200
MPID0120050010343,mathpd27621550965446183,2021-07-30,E18_0_1,19,E18010008,다음을 계산하세요.,3 \times 8 = \boxed{\phantom{24}},24,Y,5300
MPID0120060011395,mathpd26780075360082651,2021-07-20,E18_0_1,1,E18010008,다음을 계산하세요.,3 \times 8 = \boxed{\phantom{24}},24,Y,4200
MPID0120060011959,mathpd26776625052187422,2021-07-20,E18_0_1,2,E18010008,다음을 계산하세요.,3 \times 8 = \boxed{\phantom{24}},24,Y,9200
MPID0129050016470,mathpd31953413935820770,2021-09-18,E18_0_1,11,E18010008,다음을 계산하세요.,3 \times 8 = \boxed{\phantom{24}},24,Y,5300
MPID0129050016615,mathpd28569199034292308,2021-08-10,E18_0_1,9,E18010008,다음을 계산하세요.,3 \times 8 = \boxed{\phantom{24}},24,Y,5800
MPID0203100018443,mathpd30293380676439494,2021-08-30,E18_0_1,14,E18010008,다음을 계산하세요.,3 \times 8 = \boxed{\phantom{24}},24,Y,4800
MPID0204130020792,mathpd29262210977187921,2021-08-18,E18_0_1,4,E18010008,다음을 계산하세요.,3 \times 8 = \boxed{\phantom{24}},24,Y,5600
MPID0222100025417,mathpd28751536030009336,2021-08-12,E18_0_1,2,E18010008,다음을 계산하세요.,3 \times 8 = \boxed{\phantom{24}},24,Y,9200
MPID0319100030328,mathpd27559367939208339,2021-07-29,E18_0_1,26,E18010008,다음을 계산하세요.,3 \times 8 = \boxed{\phantom{24}},24,Y,3800
MPID0319100030328,mathpd27559627397945945,2021-07-29,E18_0_1,12,E18010008,다음을 계산하세요.,3 \times 8 = \boxed{\phantom{24}},24,Y,3400
MPID0319100030328,mathpd31931537749747078,2021-09-18,E18_0_1,13,E18010008,다음을 계산하세요.,3 \times 8 = \boxed{\phantom{24}},24,Y,2800
MPID0406110034324,mathpd30925101112440759,2021-09-06,E18_0_1,11,E18010008,다음을 계산하세요.,3 \times 8 = \boxed{\phantom{24}},24,Y,2700
MPID0420140036805,mathpd31701323023978527,2021-09-15,E18_0_1,19,E18010008,다음을 계산하세요.,3 \times 8 = \boxed{\phantom{24}},24,Y,8700
MPID0727100048264,mathpd27531077062572894,2021-07-29,E18_0_1,29,E18010008,다음을 계산하세요.,3 \times 8 = \boxed{\phantom{24}},24,Y,12500
MPID0727100048264,mathpd27531077062572894,2021-07-29,E18_0_1,38,E18010008,다음을 계산하세요.,3 \times 8 = \boxed{\phantom{24}},24,Y,5700
MPID0727100048264,mathpd27627010257443943,2021-07-30,E18_0_1,18,E18010008,다음을 계산하세요.,3 \times 8 = \boxed{\phantom{24}},24,Y,4200
MPID0727100048264,mathpd27627010257443943,2021-07-30,E18_0_1,31,E18010008,다음을 계산하세요.,3 \times 8 = \boxed{\phantom{24}},24,Y,3700
MPID0902170062271,mathpd32951316421690104,2021-09-30,E18_0_1,13,E18010008,다음을 계산하세요.,3 \times 8 = \boxed{\phantom{24}},24,Y,3100
MPID0120060009320,mathpd28306458390578827,2021-08-07,E18_0_2,1,E18010008c,다음을 계산하세요.,3 \times 8 = \boxed{\phantom{24}},24,Y,2100
MPID0120060009320,mathpd28564447952732228,2021-08-10,E18_0_2,6,E18010008c,다음을 계산하세요.,3 \times 8 = \boxed{\phantom{24}},24,Y,3300
MPID0126030014090,mathpd29266274178883034,2021-08-18,E18_0_2,6,E18010008c,다음을 계산하세요.,3 \times 8 = \boxed{\phantom{24}},24,Y,4300
MPID0204130019760,mathpd28768370236759085,2021-08-12,E18_0_2,2,E18010008c,다음을 계산하세요.,3 \times 8 = \boxed{\phantom{24}},24,Y,3200
MPID0204130020792,mathpd29262271352500339,2021-08-18,E18_0_2,2,E18010008c,다음을 계산하세요.,3 \times 8 = \boxed{\phantom{24}},24,Y,4500
MPID0629110045551,mathpd29208507672964906,2021-08-17,E18_0_2,1,E18010008c,다음을 계산하세요.,3 \times 8 = \boxed{\phantom{24}},24,Y,1900
MPID0629110045635,mathpd27892537977041035,2021-08-02,E18_0_2,4,E18010008c,다음을 계산하세요.,3 \times 8 = \boxed{\phantom{24}},24,Y,12600
MPID0629110045635,mathpd28585977117345530,2021-08-10,E18_0_2,2,E18010008c,다음을 계산하세요.,3 \times 8 = \boxed{\phantom{24}},24,Y,12000
MPID0629110045635,mathpd28847906851860750,2021-08-13,E18_0_2,14,E18010008c,다음을 계산하세요.,3 \times 8 = \boxed{\phantom{24}},24,Y,7500
MPID0629110045635,mathpd28677805982787202,2021-08-11,E19_0_1,6,E18010008d,다음을 계산하세요.,3 \times 8 = \boxed{\phantom{24}},24,Y,10400
MPID0729130048717,mathpd28140106658615818,2021-08-05,E19_0_1,8,E18010008d,다음을 계산하세요.,3 \times 8 = \boxed{\phantom{24}},24,Y,4900
MPID0126030014090,mathpd29266453811108789,2021-08-18,E19_0_2,6,E18010008e,다음을 계산하세요.,3 \times 8 = \boxed{\phantom{24}},24,Y,5000
MPID0204130020792,mathpd29262528577203570,2021-08-18,E19_0_2,2,E18010008e,다음을 계산하세요.,3 \times 8 = \boxed{\phantom{24}},24,Y,3400
MPID0629110045635,mathpd29361691014527738,2021-08-19,E20_0_1,8,E18010008f,다음을 계산하세요.,3 \times 8 = \boxed{\phantom{24}},24,Y,19400
MPID0729130048717,mathpd28140387975821888,2021-08-05,E20_0_2,4,E18010008g,다음을 계산하세요.,3 \times 8 = \boxed{\phantom{24}},24,Y,3700
MPID0119040005879,mathpd31519816824610164,2021-09-13,E18_0_1,18,E18010009,다음을 계산하세요.,3 \times 9 = \boxed{\phantom{27}},27,Y,2500
MPID0120050010343,mathpd27621550965446183,2021-07-30,E18_0_1,21,E18010009,다음을 계산하세요.,3 \times 9 = \boxed{\phantom{27}},27,Y,7500
MPID0120050010343,mathpd27621550965446183,2021-07-30,E18_0_1,34,E18010009,다음을 계산하세요.,3 \times 9 = \boxed{\phantom{27}},27,Y,4600
MPID0126020013529,mathpd29081349733872458,2021-08-16,E18_0_1,6,E18010009,다음을 계산하세요.,3 \times 9 = \boxed{\phantom{27}},27,Y,9500
MPID0129050016470,mathpd31953413935820770,2021-09-18,E18_0_1,13,E18010009,다음을 계산하세요.,3 \times 9 = \boxed{\phantom{27}},27,Y,4400
MPID0203100018443,mathpd30293380676439494,2021-08-30,E18_0_1,15,E18010009,다음을 계산하세요.,3 \times 9 = \boxed{\phantom{27}},27,Y,4500
MPID0204130020792,mathpd29263123067791028,2021-08-18,E18_0_1,15,E18010009,다음을 계산하세요.,3 \times 9 = \boxed{\phantom{27}},27,Y,2400
MPID0319100030328,mathpd27559291293731091,2021-07-29,E18_0_1,6,E18010009,다음을 계산하세요.,3 \times 9 = \boxed{\phantom{27}},27,Y,5000
MPID0319100030328,mathpd27559367939208339,2021-07-29,E18_0_1,27,E18010009,다음을 계산하세요.,3 \times 9 = \boxed{\phantom{27}},27,Y,3700
MPID0319100030328,mathpd27559627397945945,2021-07-29,E18_0_1,27,E18010009,다음을 계산하세요.,3 \times 9 = \boxed{\phantom{27}},27,Y,3800
MPID0319100030328,mathpd31931537749747078,2021-09-18,E18_0_1,2,E18010009,다음을 계산하세요.,3 \times 9 = \boxed{\phantom{27}},27,Y,2300
MPID0406110034324,mathpd30925101112440759,2021-09-06,E18_0_1,9,E18010009,다음을 계산하세요.,3 \times 9 = \boxed{\phantom{27}},27,Y,4400
MPID0420140036805,mathpd31701323023978527,2021-09-15,E18_0_1,18,E18010009,다음을 계산하세요.,3 \times 9 = \boxed{\phantom{27}},27,Y,6400
MPID0629110045635,mathpd28903541452295478,2021-08-14,E18_0_1,8,E18010009,다음을 계산하세요.,3 \times 9 = \boxed{\phantom{27}},27,Y,9600
MPID0727100048264,mathpd27531077062572894,2021-07-29,E18_0_1,10,E18010009,다음을 계산하세요.,3 \times 9 = \boxed{\phantom{27}},27,Y,6500
MPID0902170062271,mathpd32951316421690104,2021-09-30,E18_0_1,18,E18010009,다음을 계산하세요.,3 \times 9 = \boxed{\phantom{27}},27,Y,3000
MPID0902170062271,mathpd32951316421690104,2021-09-30,E18_0_1,20,E18010009,다음을 계산하세요.,3 \times 9 = \boxed{\phantom{27}},27,Y,3100
MPID0120060011395,mathpd26781608593797743,2021-07-20,E18_0_2,9,E18010009c,다음을 계산하세요.,3 \times 9 = \boxed{\phantom{27}},27,Y,5700
MPID0204130019760,mathpd28768370236759085,2021-08-12,E18_0_2,4,E18010009c,다음을 계산하세요.,3 \times 9 = \boxed{\phantom{27}},27,Y,5600
MPID0225100025733,mathpd29617912173024733,2021-08-22,E18_0_2,10,E18010009c,다음을 계산하세요.,3 \times 9 = \boxed{\phantom{27}},27,Y,8800
MPID0330100032185,mathpd27371616860727069,2021-07-27,E18_0_2,4,E18010009c,다음을 계산하세요.,3 \times 9 = \boxed{\phantom{27}},27,Y,4900
MPID0629110045635,mathpd28585977117345530,2021-08-10,E18_0_2,17,E18010009c,다음을 계산하세요.,3 \times 9 = \boxed{\phantom{27}},27,N,13400
MPID0629110045635,mathpd28847906851860750,2021-08-13,E18_0_2,21,E18010009c,다음을 계산하세요.,3 \times 9 = \boxed{\phantom{27}},27,Y,9900
MPID0727100048264,mathpd27627366401845263,2021-07-30,E18_0_2,6,E18010009c,다음을 계산하세요.,3 \times 9 = \boxed{\phantom{27}},27,Y,8300
MPID0126030014090,mathpd29266331727587982,2021-08-18,E19_0_1,2,E18010009d,다음을 계산하세요.,3 \times 9 = \boxed{\phantom{27}},27,Y,8900
MPID0225100025733,mathpd29678713212106150,2021-08-23,E19_0_1,8,E18010009d,다음을 계산하세요.,3 \times 9 = \boxed{\phantom{27}},27,N,2900
MPID0330100033152,mathpd27641976401795394,2021-07-30,E19_0_1,9,E18010009d,다음을 계산하세요.,3 \times 9 = \boxed{\phantom{27}},27,Y,6600
MPID0330100033689,mathpd29794755570476029,2021-08-24,E19_0_1,1,E18010009d,다음을 계산하세요.,3 \times 9 = \boxed{\phantom{27}},27,Y,1800
MPID0406110033988,mathpd27043585591654262,2021-07-23,E19_0_1,10,E18010009d,다음을 계산하세요.,3 \times 9 = \boxed{\phantom{27}},27,Y,4300
MPID0629110045551,mathpd29208582380479294,2021-08-17,E19_0_1,8,E18010009d,다음을 계산하세요.,3 \times 9 = \boxed{\phantom{27}},27,Y,3100
MPID0629110045635,mathpd28124901055202511,2021-08-05,E19_0_1,8,E18010009d,다음을 계산하세요.,3 \times 9 = \boxed{\phantom{27}},27,Y,15200
MPID0629110045635,mathpd28677805982787202,2021-08-11,E19_0_1,4,E18010009d,다음을 계산하세요.,3 \times 9 = \boxed{\phantom{27}},27,Y,11900
MPID0713100047089,mathpd26948712565571997,2021-07-22,E19_0_1,6,E18010009d,다음을 계산하세요.,3 \times 9 = \boxed{\phantom{27}},27,Y,5200
MPID0713100047089,mathpd26948811101739863,2021-07-22,E19_0_1,23,E18010009d,다음을 계산하세요.,3 \times 9 = \boxed{\phantom{27}},27,Y,4300
MPID0729130050003,mathpd29370119249759242,2021-08-19,E19_0_1,10,E18010009d,다음을 계산하세요.,3 \times 9 = \boxed{\phantom{27}},27,Y,2700
MPID0129050016615,mathpd28569478420063436,2021-08-10,E19_0_2,2,E18010009e,다음을 계산하세요.,3 \times 9 = \boxed{\phantom{27}},27,Y,6200
MPID0120060009320,mathpd28564621640435929,2021-08-10,E20_0_1,2,E18010009f,다음을 계산하세요.,3 \times 9 = \boxed{\phantom{27}},27,Y,3100
MPID0126030014090,mathpd29266610639274532,2021-08-18,E20_0_1,9,E18010009f,다음을 계산하세요.,3 \times 9 = \boxed{\phantom{27}},27,Y,3100
MPID0204130019760,mathpd29254697278426106,2021-08-18,E20_0_2,6,E18010009g,다음을 계산하세요.,3 \times 9 = \boxed{\phantom{27}},27,Y,4900
MPID0204130020792,mathpd29262683031051226,2021-08-18,E20_0_2,4,E18010009g,다음을 계산하세요.,3 \times 9 = \boxed{\phantom{27}},27,Y,4000
MPID0713100047089,mathpd27911248452123210,2021-08-02,E20_0_2,6,E18010009g,다음을 계산하세요.,3 \times 9 = \boxed{\phantom{27}},27,Y,2700
MPID0727100048264,mathpd27627903240018638,2021-07-30,E20_0_2,9,E18010009g,다음을 계산하세요.,3 \times 9 = \boxed{\phantom{27}},27,Y,4400
MPID0119040005879,mathpd31519816824610164,2021-09-13,E18_0_1,1,E18010013,다음을 계산하세요.,3\times1=~3\\3\times2=\boxed{\phantom{6}},6,Y,2500
MPID0129050016470,mathpd31953413935820770,2021-09-18,E18_0_1,1,E18010013,다음을 계산하세요.,3\times1=~3\\3\times2=\boxed{\phantom{6}},6,Y,1900
MPID0203100018443,mathpd30293380676439494,2021-08-30,E18_0_1,1,E18010013,다음을 계산하세요.,3\times1=~3\\3\times2=\boxed{\phantom{6}},6,Y,2500
MPID0406110034324,mathpd30925101112440759,2021-09-06,E18_0_1,1,E18010013,다음을 계산하세요.,3\times1=~3\\3\times2=\boxed{\phantom{6}},6,Y,2100
MPID0420140036805,mathpd31701323023978527,2021-09-15,E18_0_1,1,E18010013,다음을 계산하세요.,3\times1=~3\\3\times2=\boxed{\phantom{6}},6,Y,1400
MPID0902170062271,mathpd32951316421690104,2021-09-30,E18_0_1,1,E18010013,다음을 계산하세요.,3\times1=~3\\3\times2=\boxed{\phantom{6}},6,Y,2300
MPID0119040005879,mathpd31519816824610164,2021-09-13,E18_0_1,2,E18010014,다음을 계산하세요.,3\times3=~~9\\3\times4=\boxed{\phantom{12}},12,Y,3300
MPID0129050016470,mathpd31953413935820770,2021-09-18,E18_0_1,2,E18010014,다음을 계산하세요.,3\times3=~~9\\3\times4=\boxed{\phantom{12}},12,Y,2100
MPID0203100018443,mathpd30293380676439494,2021-08-30,E18_0_1,2,E18010014,다음을 계산하세요.,3\times3=~~9\\3\times4=\boxed{\phantom{12}},12,Y,3300
MPID0406110034324,mathpd30925101112440759,2021-09-06,E18_0_1,2,E18010014,다음을 계산하세요.,3\times3=~~9\\3\times4=\boxed{\phantom{12}},12,Y,3300
MPID0420140036805,mathpd31701323023978527,2021-09-15,E18_0_1,2,E18010014,다음을 계산하세요.,3\times3=~~9\\3\times4=\boxed{\phantom{12}},12,Y,8900
MPID0902170062271,mathpd32951316421690104,2021-09-30,E18_0_1,2,E18010014,다음을 계산하세요.,3\times3=~~9\\3\times4=\boxed{\phantom{12}},12,Y,5900
MPID0119040005879,mathpd31519816824610164,2021-09-13,E18_0_1,4,E18010016,다음을 계산하세요.,3\times7=~21\\3\times8=\boxed{\phantom{24}}\\3\times9=\boxed{\phantom{27}},24;27,N,14800
MPID0129050016470,mathpd31953413935820770,2021-09-18,E18_0_1,4,E18010016,다음을 계산하세요.,3\times7=~21\\3\times8=\boxed{\phantom{24}}\\3\times9=\boxed{\phantom{27}},24;27,Y,10300
MPID0203100018443,mathpd30293380676439494,2021-08-30,E18_0_1,4,E18010016,다음을 계산하세요.,3\times7=~21\\3\times8=\boxed{\phantom{24}}\\3\times9=\boxed{\phantom{27}},24;27,Y,5600
MPID0406110034324,mathpd30925101112440759,2021-09-06,E18_0_1,4,E18010016,다음을 계산하세요.,3\times7=~21\\3\times8=\boxed{\phantom{24}}\\3\times9=\boxed{\phantom{27}},24;27,Y,8300
MPID0420140036805,mathpd31701323023978527,2021-09-15,E18_0_1,4,E18010016,다음을 계산하세요.,3\times7=~21\\3\times8=\boxed{\phantom{24}}\\3\times9=\boxed{\phantom{27}},24;27,Y,7000
MPID0902170062271,mathpd32951316421690104,2021-09-30,E18_0_1,4,E18010016,다음을 계산하세요.,3\times7=~21\\3\times8=\boxed{\phantom{24}}\\3\times9=\boxed{\phantom{27}},24;27,Y,27300
MPID0119040005879,mathpd31519816824610164,2021-09-13,E18_0_1,6,E18010018,다음을 계산하세요.,3\times4=~12\\3\times5=\boxed{\phantom{15}}\\3\times6=\boxed{\phantom{18}},15;18,Y,5700
MPID0129050016470,mathpd31953413935820770,2021-09-18,E18_0_1,6,E18010018,다음을 계산하세요.,3\times4=~12\\3\times5=\boxed{\phantom{15}}\\3\times6=\boxed{\phantom{18}},15;18,Y,9700
MPID0203100018443,mathpd30293380676439494,2021-08-30,E18_0_1,6,E18010018,다음을 계산하세요.,3\times4=~12\\3\times5=\boxed{\phantom{15}}\\3\times6=\boxed{\phantom{18}},15;18,Y,12600
MPID0406110034324,mathpd30925101112440759,2021-09-06,E18_0_1,6,E18010018,다음을 계산하세요.,3\times4=~12\\3\times5=\boxed{\phantom{15}}\\3\times6=\boxed{\phantom{18}},15;18,Y,6800
MPID0420140036805,mathpd31701323023978527,2021-09-15,E18_0_1,6,E18010018,다음을 계산하세요.,3\times4=~12\\3\times5=\boxed{\phantom{15}}\\3\times6=\boxed{\phantom{18}},15;18,Y,4800
MPID0902170062271,mathpd32951316421690104,2021-09-30,E18_0_1,6,E18010018,다음을 계산하세요.,3\times4=~12\\3\times5=\boxed{\phantom{15}}\\3\times6=\boxed{\phantom{18}},15;18,Y,6500
MPID0119040005879,mathpd31601082167623372,2021-09-14,E18_0_2,19,E18020001,다음을 계산하세요.,4 \times 1 = \boxed{\phantom{4}},4,Y,2200
MPID0129050016470,mathpd31966947349007458,2021-09-18,E18_0_2,15,E18020001,다음을 계산하세요.,4 \times 1 = \boxed{\phantom{4}},4,Y,2300
MPID0203100018443,mathpd30293556089904245,2021-08-30,E18_0_2,10,E18020001,다음을 계산하세요.,4 \times 1 = \boxed{\phantom{4}},4,Y,2200
MPID0204130019760,mathpd28768370236759085,2021-08-12,E18_0_2,9,E18020001,다음을 계산하세요.,4 \times 1 = \boxed{\phantom{4}},4,Y,1900
MPID0319100030328,mathpd27559871344416975,2021-07-29,E18_0_2,1,E18020001,다음을 계산하세요.,4 \times 1 = \boxed{\phantom{4}},4,Y,2700
MPID0319100032029,mathpd30319257412630577,2021-08-30,E18_0_2,12,E18020001,다음을 계산하세요.,4 \times 1 = \boxed{\phantom{4}},4,Y,3700
MPID0406110034324,mathpd31089478188151388,2021-09-08,E18_0_2,8,E18020001,다음을 계산하세요.,4 \times 1 = \boxed{\phantom{4}},4,Y,2400
MPID0420140036805,mathpd31789803775211970,2021-09-16,E18_0_2,15,E18020001,다음을 계산하세요.,4 \times 1 = \boxed{\phantom{4}},4,Y,2000
MPID0420140036945,mathpd30914337581526444,2021-09-06,E18_0_2,16,E18020001,다음을 계산하세요.,4 \times 1 = \boxed{\phantom{4}},4,Y,2600
MPID0629110045635,mathpd28585977117345530,2021-08-10,E18_0_2,20,E18020001,다음을 계산하세요.,4 \times 1 = \boxed{\phantom{4}},4,Y,3900
MPID0629110045635,mathpd28847906851860750,2021-08-13,E18_0_2,25,E18020001,다음을 계산하세요.,4 \times 1 = \boxed{\phantom{4}},4,Y,2600
MPID0629110045635,mathpd28903663186955764,2021-08-14,E18_0_2,1,E18020001,다음을 계산하세요.,4 \times 1 = \boxed{\phantom{4}},4,Y,1500
MPID0902170062271,mathpd32951757190562668,2021-09-30,E18_0_2,8,E18020001,다음을 계산하세요.,4 \times 1 = \boxed{\phantom{4}},4,Y,2400
MPID0902170062271,mathpd32951757190562668,2021-09-30,E18_0_2,20,E18020001,다음을 계산하세요.,4 \times 1 = \boxed{\phantom{4}},4,Y,1800
MPID0120060009320,mathpd28306553577191086,2021-08-07,E19_0_1,6,E18020001d,다음을 계산하세요.,4 \times 1 = \boxed{\phantom{4}},4,Y,2500
MPID0126030014090,mathpd29266331727587982,2021-08-18,E19_0_1,10,E18020001d,다음을 계산하세요.,4 \times 1 = \boxed{\phantom{4}},4,Y,2200
MPID0330100033152,mathpd27641976401795394,2021-07-30,E19_0_1,2,E18020001d,다음을 계산하세요.,4 \times 1 = \boxed{\phantom{4}},4,Y,2300
MPID0406110033988,mathpd27043585591654262,2021-07-23,E19_0_1,2,E18020001d,다음을 계산하세요.,4 \times 1 = \boxed{\phantom{4}},4,Y,3900
MPID0713100047089,mathpd26948811101739863,2021-07-22,E19_0_1,1,E18020001d,다음을 계산하세요.,4 \times 1 = \boxed{\phantom{4}},4,Y,2300
MPID0126020013529,mathpd29159937089166181,2021-08-17,E19_0_2,10,E18020001e,다음을 계산하세요.,4 \times 1 = \boxed{\phantom{4}},4,Y,6400
MPID0629110045551,mathpd29208694732915029,2021-08-17,E19_0_2,6,E18020001e,다음을 계산하세요.,4 \times 1 = \boxed{\phantom{4}},4,Y,2800
MPID0729130050003,mathpd29440310426650004,2021-08-20,E19_0_2,1,E18020001e,다음을 계산하세요.,4 \times 1 = \boxed{\phantom{4}},4,Y,1600
MPID0126030014090,mathpd29266610639274532,2021-08-18,E20_0_1,13,E18020001f,다음을 계산하세요.,4 \times 1 = \boxed{\phantom{4}},4,Y,1800
MPID0204130020792,mathpd29262588844080902,2021-08-18,E20_0_1,6,E18020001f,다음을 계산하세요.,4 \times 1 = \boxed{\phantom{4}},4,Y,2000
MPID0729130048717,mathpd28140293313089443,2021-08-05,E20_0_1,10,E18020001f,다음을 계산하세요.,4 \times 1 = \boxed{\phantom{4}},4,Y,4400
MPID0120050010343,mathpd27621977845716079,2021-07-30,E20_0_2,10,E18020001g,다음을 계산하세요.,4 \times 1 = \boxed{\phantom{4}},4,Y,2000
MPID0120060011395,mathpd26818351354548813,2021-07-21,E20_0_2,8,E18020001g,다음을 계산하세요.,4 \times 1 = \boxed{\phantom{4}},4,Y,2000
MPID0126030014090,mathpd29266742207540151,2021-08-18,E20_0_2,1,E18020001g,다음을 계산하세요.,4 \times 1 = \boxed{\phantom{4}},4,Y,1600
MPID0204130019760,mathpd29254697278426106,2021-08-18,E20_0_2,4,E18020001g,다음을 계산하세요.,4 \times 1 = \boxed{\phantom{4}},4,N,4800
MPID0727100048264,mathpd27627903240018638,2021-07-30,E20_0_2,4,E18020001g,다음을 계산하세요.,4 \times 1 = \boxed{\phantom{4}},4,Y,1900
MPID0119040005879,mathpd31601082167623372,2021-09-14,E18_0_2,13,E18020002,다음을 계산하세요.,4 \times 2 = \boxed{\phantom{8}},8,Y,1900
MPID0120060009320,mathpd28564447952732228,2021-08-10,E18_0_2,4,E18020002,다음을 계산하세요.,4 \times 2 = \boxed{\phantom{8}},8,Y,2300
MPID0129050016470,mathpd31966947349007458,2021-09-18,E18_0_2,13,E18020002,다음을 계산하세요.,4 \times 2 = \boxed{\phantom{8}},8,Y,2000
MPID0203100018443,mathpd30293556089904245,2021-08-30,E18_0_2,19,E18020002,다음을 계산하세요.,4 \times 2 = \boxed{\phantom{8}},8,Y,2200
MPID0222100025417,mathpd28751603602226693,2021-08-12,E18_0_2,8,E18020002,다음을 계산하세요.,4 \times 2 = \boxed{\phantom{8}},8,Y,2400
MPID0319100032029,mathpd30319257412630577,2021-08-30,E18_0_2,18,E18020002,다음을 계산하세요.,4 \times 2 = \boxed{\phantom{8}},8,Y,3200
MPID0406110034324,mathpd31089478188151388,2021-09-08,E18_0_2,12,E18020002,다음을 계산하세요.,4 \times 2 = \boxed{\phantom{8}},8,Y,2700
MPID0420140036805,mathpd31789803775211970,2021-09-16,E18_0_2,17,E18020002,다음을 계산하세요.,4 \times 2 = \boxed{\phantom{8}},8,Y,2100
MPID0420140036945,mathpd30914337581526444,2021-09-06,E18_0_2,15,E18020002,다음을 계산하세요.,4 \times 2 = \boxed{\phantom{8}},8,Y,3200
MPID0629110045635,mathpd28585977117345530,2021-08-10,E18_0_2,34,E18020002,다음을 계산하세요.,4 \times 2 = \boxed{\phantom{8}},8,Y,4000
MPID0629110045635,mathpd28847906851860750,2021-08-13,E18_0_2,6,E18020002,다음을 계산하세요.,4 \times 2 = \boxed{\phantom{8}},8,Y,4300
MPID0902170062271,mathpd32951757190562668,2021-09-30,E18_0_2,12,E18020002,다음을 계산하세요.,4 \times 2 = \boxed{\phantom{8}},8,Y,2100
MPID0406110033988,mathpd27043585591654262,2021-07-23,E19_0_1,4,E18020002d,다음을 계산하세요.,4 \times 2 = \boxed{\phantom{8}},8,Y,3900
MPID0629110045635,mathpd28124901055202511,2021-08-05,E19_0_1,9,E18020002d,다음을 계산하세요.,4 \times 2 = \boxed{\phantom{8}},8,Y,3400
MPID0713100047089,mathpd26948811101739863,2021-07-22,E19_0_1,19,E18020002d,다음을 계산하세요.,4 \times 2 = \boxed{\phantom{8}},8,Y,2500
MPID0727100048264,mathpd27627574481963893,2021-07-30,E19_0_1,4,E18020002d,다음을 계산하세요.,4 \times 2 = \boxed{\phantom{8}},8,Y,2800
MPID0729130048717,mathpd28140106658615818,2021-08-05,E19_0_1,1,E18020002d,다음을 계산하세요.,4 \times 2 = \boxed{\phantom{8}},8,Y,8600
MPID0126030014090,mathpd29266395714817674,2021-08-18,E19_0_2,1,E18020002e,다음을 계산하세요.,4 \times 2 = \boxed{\phantom{8}},8,Y,2300
